id,title,url,organisation,Wikidata Q number,Wikidata urls,format,date,is_alive,type1,type2,additional,description,Extracted_Locations,postcode
144531,Bucket on Bandcamp,https://bucketbanduk.bandcamp.com/,Bucket,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144532,Buffalo Heart on Bandcamp,https://buffaloheart.bandcamp.com/,Buffalo Heart,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144533,Callahan on Bandcamp,https://callahan4.bandcamp.com/,Callahan,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144534,Call To Mind on Bandcamp,https://calltomind.bandcamp.com/,Call To Mind,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144535,bubu on Bandcamp,https://bubu.bandcamp.com/,bubu,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica musician.,,
144540,Boy With Compass on Bandcamp,https://boywithcompass.bandcamp.com/,Boy With Compass,,,website,19/08/2021,False,Music,MUSIC : TRADITIONAL / FOLK,,Site of a Scottish indie-folk band.,,
144541,Broken Stories on Bandcamp,https://brokenstories.bandcamp.com/,Broken Stories,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144544,Aspire UK on Bandcamp,https://aspireuk.bandcamp.com/,Aspire,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144545,Barrett's Dottled Beauty,https://barrettsdottledbeauty.bandcamp.com/,Barrett's Dottled Beauty,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish experimental music group.,,
144546,"Cairngorms Youngteam, The on Bandcamp",https://thecairngormsyoungteam.bandcamp.com/,The Cairngorms Youngteam,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144547,Cara Mitchell on Bandcamp,https://caramitchellmusic.bandcamp.com/,Cara Mitchell on Bandcamp,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish folk pop singer and musician.,,
144548,Casual Look on Bandcamp,https://casuallook.bandcamp.com/,Casual Look,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica musician.,,
144549,astral cat on Bandcamp,https://astralcat.bandcamp.com/,astral cat,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica band.,,
144550,Atticus Lake on Bandcamp,https://atticuslake.bandcamp.com/,Atticus Lake,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish ambient musician.,,
144551,Audio Cynic on Bandcamp,https://audiocynic.bandcamp.com/,Audio Cynic,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative rock band.,,
144552,Before Stories on Bandcamp,https://beforestories.bandcamp.com/,Before Stories,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144553,Below The Neck on Bandcamp,https://belowtheneck.bandcamp.com/,Below The Neck,,,website,19/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144562,Benjamin Blue on Bandcamp,https://benjaminblue.bandcamp.com/,Benjamin Blue,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144563,Blatant Flaws on Bandcamp,https://blatantflaws.bandcamp.com/,Blatant Flaws,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144564,Boneslinger on Bandcamp,https://boneslinger.bandcamp.com/,Boneslinger,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica band.,,
144565,"Brothel Corpse Trio, The on Bandcamp",https://thebrothelcorpsetrio.bandcamp.com/,The Brothel Corpse Trio,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144570,Casper Heyzeus on Bandcamp,https://casperheyzeus1.bandcamp.com/,Casper Heyzeus,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative rock band.,,
144571,"Chairmaker, The on Bandcamp",https://thechairmaker.bandcamp.com/,The Chairmaker,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative rock band.,,
144573,Cherbourg Harps Assembly on Bandcamp,https://cherbourgharpsassembly.bandcamp.com/,Cherbourg Harps Assembly,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative covers band.,,
144574,Cherry Bleach on Bandcamp,https://cherrybleach.bandcamp.com/,Cherry Bleach,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144576,"Chosen Lonely, The on Bandcamp",https://thechosenlonely.bandcamp.com/,The Chosen Lonely,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144579,Cold Years on Bandcamp,https://coldyears.bandcamp.com/,Cold Years,Q111758780,https://www.wikidata.org/wiki/Q111758780,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144582,Condolences on Bandcamp,https://condolencesband.bandcamp.com/,Condolences,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144583,Orienteering on Bandcamp,https://orienteering.bandcamp.com/,Orienteering,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144584,Catharist on Bandcamp,https://catharist.bandcamp.com/,Catharist,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144585,Cats in Capes on Bandcamp,https://catsincapes.bandcamp.com/,Cats in Capes,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144586,Cavalcades on Bandcamp,https://cavalcadesuk.bandcamp.com/,Cavalcades,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish punk rock band.,,
144588,Complexi-Tales on Bandcamp,https://complexi-tales.bandcamp.com/,Complexi-Tales on Bandcamp,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica band.,,
144589,Cool Your Jets on Bandcamp,https://coolyrjets.net/,Cool Your Jets,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish record company.,,
144590,Savage Mansion on Bandcamp,https://savagemansion.bandcamp.com/,Savage Mansion on Bandcamp,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144591,everythingwesayisfact on Bandcamp,https://everythingwesayisfact.bandcamp.com/,everythingwesayisfact,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144592,Dirty Harry,http://www.dirtyharryblondietribute.co.uk/,Dirty Harry,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish Blondie tribute band from Edinburgh.,"Edinburgh",
144593,Corn Mars,https://cornmars.bandcamp.com/,Corn Mars,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica artist.,,
144594,SIDCA on Bandcamp,https://sidca.bandcamp.com/,SIDCA,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144596,Corry Young on Bandcamp,https://corryyoung.bandcamp.com/,Corry Young on Bandcamp,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica artist.,,
144597,Annabel Strange,https://countingtozero.com/,Annabel Strange,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish musician and movement artist.,,
144598,Cow Catcher on Bandcamp,https://cowcatcherband.bandcamp.com/,Cow Catcher,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish progressive rock band.,,
144599,Sharted Jeggings on Bandcamp,https://shartedjeggings.bandcamp.com/,Sharted Jeggings,,,website,20/08/2021,False,Music,MUSIC : RECORD COMPANY,,Site of a Scottish record company.,,
144600,Cyclops Cataract,https://cyclopscataract.bandcamp.com/,Cyclops Cataract,,,website,20/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144649,CS Buchan,http://www.csbuchan.com/,CS Buchan,,,website,23/08/2021,False,Music,MUSIC : TRADITIONAL / FOLK,,Site of a Scottish folk singer-sonwriter and musician.,,
144650,Craig John Davidson on Bandcamp,https://craigjohndavidson.bandcamp.com/,Craig John Davidson on Bandcamp,,,website,23/08/2021,False,Music,MUSIC : TRADITIONAL / FOLK,,"Site of a Scottish folk singer-sonwriter, musician and producer.",,
144651,Daniel Gillespie on Bandcamp,https://danielgillespie.bandcamp.com/,Daniel Gillespie on Bandcamp,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative rock musician and songwriter.,,
144652,Daryll Bensley on Bandcamp,https://daryllbensley.bandcamp.com/,Daryll Bensley on Bandcamp,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish singer-songwriter and musician.,,
144653,Davy Shanks on Bandcamp,https://davyshanks.bandcamp.com/,Davy Shanks on Bandcamp,,,website,23/08/2021,False,Music,MUSIC : TRADITIONAL / FOLK,,Site of a Scottish singer-songwriter and musician.,,
144654,Debukas on Bandcamp,https://debukas.bandcamp.com/,Debukas,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica musician.,,
144655,Delay Utopia on Bandcamp,https://delayutopia.bandcamp.com/,Delay Utopia,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica musician.,,
144656,Delinquents on Bandcamp,https://delinquentsdundee.bandcamp.com/,Delinquents,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish punk rock band.,,
144657,Devil's Anxiety on Bandcamp,https://devilsanxiety.bandcamp.com/,Devil's Anxiety,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish hip-hop collective.,,
144658,Dirtdrinker on Bandcamp,https://dirtdrinker.bandcamp.com/,Dirtdrinker,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144659,Depardoo on Bandcamp,https://depardoo.bandcamp.com/,Depardoo,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish SKA band.,,
144660,Dirty Judas on Bandcamp,https://dirtyjudas.bandcamp.com/,Dirty Judas,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144661,DIS KID on Bandcamp,https://diskid.bandcamp.com/,DIS KID,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish hop hop artist.,,
144662,Distance Between Us on Bandcamp,https://distancebetweenus.bandcamp.com/,Distance Between Us,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144663,Drencher on Bandcamp,https://drencher.bandcamp.com/,Drencher,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144664,"Drever, McGuire, Young on Bandcamp",https://drevermcguireyoung.bandcamp.com/,"Drever, McGuire, Young",,,website,23/08/2021,False,Music,MUSIC : TRADITIONAL / FOLK,,Site of a Scottish folk band.,,
144665,Dr. Wook on Bandcamp,https://drwookmusic.bandcamp.com/,Dr. Wook,,,website,23/08/2021,False,Music,MUSIC : TRADITIONAL / FOLK,,Site of a Scottish folk musician.,,
144666,Duke on Bandcamp,https://duketheband.bandcamp.com/,Duke,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144667,Dog Eared on Bandcamp,https://dogeared111.bandcamp.com/,Dog Eared,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish punk rock band.,,
144668,Dr Creamy Lips on Bandcamp,https://drcreamylips.bandcamp.com/,Dr Creamy Lips,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie musician.,,
144669,Drekavac on Bandcamp,https://drekavac1.bandcamp.com/,Drekavac,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144670,DeathacatedBeats on Bandcamp,https://deathacatedbeats.bandcamp.com/,DeathacatedBeats,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica musician.,,
144671,Electric Vandalism on Bandcamp,https://electricvandalism.bandcamp.com/,Electric Vandalism,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144672,ElevenEleven on Bandcamp,https://officialeleveneleven.bandcamp.com/,ElevenEleven,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144673,Emerald Sunday on Bandcamp,https://emeraldsundayofficial.bandcamp.com/,Emerald Sunday,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144674,Empty Maps on Bandcamp,https://emptymaps.bandcamp.com/,Empty Maps,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative rock band.,,
144675,Fallen Riot on Bandcamp,https://fallenriot.bandcamp.com/,Fallen Riot,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144676,FinalShift on Bandcamp,https://finalshift.bandcamp.com/,FinalShift,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica band.,,
144677,Hilltown Disco on Bandcamp,https://hilltowndiscouk.bandcamp.com/,Hilltown Disco,,,website,23/08/2021,False,Music,MUSIC : RECORD COMPANY,,Site of a Scottish record label based in Dundee.,"Dundee",
144678,Erskine Lynas on Bandcamp,https://erskinelynas.bandcamp.com/,Erskine Lynas on Bandcamp,,,website,23/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish musician and producer also known as Thomas Emslie.,,
144696,CS Buchan on Bandcamp,https://csbuchan.bandcamp.com/,CS Buchan,,,website,24/08/2021,False,Music,MUSIC : TRADITIONAL / FOLK,,Site of a Scottish folk singer-sonwriter and musician.,,
144697,Das McManus on Bandcamp,https://dasmcmanus.bandcamp.com/,Das McManus on Bandcamp,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144698,Deejay Bloom on Bandcamp,https://deejaybloom.bandcamp.com/,Deejay Bloom on Bandcamp,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica musician.,,
144699,Depeche Choad on Bandcamp,https://depeche-choad.bandcamp.com/,Depeche Choad,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144700,Drainpipe on Bandcamp,https://drainpipe.bandcamp.com/,Drainpipe,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144701,Dredd or Alive on Bandcamp,https://dreddoralive.bandcamp.com/,Dredd or Alive,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish reggae band.,,
144702,DRÖNE on Bandcamp,https://godvoice.bandcamp.com/,DRÖNE,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144703,Dud Fence on Bandcamp,https://dudfence.bandcamp.com/,Dud Fence,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica band.,,
144704,Fitthefunk on Bandcamp,https://fitthefunk.bandcamp.com/,Fitthefunk,,,website,24/08/2021,False,Music,MUSIC : RECORD COMPANY,,Site of a Scottish record label based in Aberdeen.,"Aberdeen",
144705,Fionnag NicChoinnich on Bandcamp,https://fionnagnicchoinnich.bandcamp.com/,Fionnag NicChoinnich on Bandcamp,,,website,24/08/2021,False,Music,MUSIC : TRADITIONAL / FOLK,,Site of a Scottish Gaelic folk musician and singer.,,
144706,"Ghost Tape, The on Bandcamp",https://theghosttape.bandcamp.com/,The Ghost Tape,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica band.,,
144707,Gerils on Bandcamp,https://gerils.bandcamp.com/,Gerils,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144708,Gold Mold Records on Bandcamp on Bandcamp,https://goldmoldrecords.bandcamp.com/,Gold Mold Records,,,website,24/08/2021,False,Music,MUSIC : RECORD COMPANY,,Site of a Scottish record label based in Glasgow.,"Glasgow",
144709,Gone Wishing on Bandcamp,https://gonewishing.bandcamp.com/,Gone Wishing,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie musician.,,
144710,Goodbye Blue Monday on Bandcamp,https://goodbye-blue-monday-1.bandcamp.com/,Goodbye Blue Monday,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish punk rock group.,,
144711,goodhuman on Bandcamp,https://goodhumanband.bandcamp.com/,Goodhuman,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144712,Flaming Katy on Bandcamp,https://flamingkaty.bandcamp.com/,Flaming Katy,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144713,Frankly Maximum on Bandcamp,https://franklymaximum.bandcamp.com/,Frankly Maximum,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish rock band.,,
144714,Gracefell on Bandcamp,https://gracefell.bandcamp.com/,Gracefell,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative rock band.,,
144715,Grader on Bandcamp,https://graderhc.bandcamp.com/,Grader,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish punk rock group.,,
144716,Flying Batteries on Bandcamp,https://theflyingbatteries.bandcamp.com/,Flying Batteries,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish alternative-indie band.,,
144717,Dawn Coulshed,https://www.dawncoulshed.com/,Dawn Coulshed,,,website,24/08/2021,False,Music,MUSIC : TRADITIONAL / FOLK,,Site of a Scottish singer-songwriter and musician.,,
144720,Daniel Herd,https://music.danielherd.com/,Daniel Herd,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica musician.,,
144721,Darth Elvis & The Imperials,https://www.darthelvis.co.uk/,Darth Elvis & The Imperials,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish Star Wars / Elvis Presley parody band.,,
144723,Fire Brigade on Bandcamp,https://firebrigade.bandcamp.com/,Fire Brigade,,,website,24/08/2021,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,Site of a Scottish electronica band.,,
